Date,fips,vaccine
11-01-2021,13091,2380
11-01-2021,42117,16288
11-01-2021,48419,8038
11-01-2021,8125,3880
11-01-2021,39035,711533
11-01-2021,39107,14351
11-01-2021,47155,43995
11-01-2021,13181,1582
11-01-2021,54015,2027
11-01-2021,48261,205
11-01-2021,27057,8985
11-01-2021,19013,71507
11-01-2021,18019,65322
11-01-2021,47009,62459
11-01-2021,20137,2612
11-01-2021,28077,6257
11-01-2021,42115,17356
11-01-2021,16041,5007
11-01-2021,51007,4421
11-01-2021,48431,453
11-01-2021,27039,10894
11-01-2021,26079,7868
11-01-2021,37157,40696
11-01-2021,36069,67935
11-01-2021,23007,17312
11-01-2021,55003,9791
11-01-2021,31033,3437
11-01-2021,5047,7914
11-01-2021,54091,748
11-01-2021,36021,40188
11-01-2021,26019,11125
11-01-2021,13305,9339
11-01-2021,34041,63906
11-01-2021,13071,9488
11-01-2021,48269,55
11-01-2021,13011,2764
11-01-2021,5093,14714
11-01-2021,20031,3920
11-01-2021,31173,4140
11-01-2021,13315,1266
11-01-2021,18095,62087
11-01-2021,38043,724
11-01-2021,20203,968
11-01-2021,29017,3654
11-01-2021,40059,1512
11-01-2021,40005,4416
11-01-2021,48399,4153
11-01-2021,48019,9647
11-01-2021,37049,55203
11-01-2021,51085,59386
11-01-2021,48197,1678
11-01-2021,26065,153890
11-01-2021,4027,125002
11-01-2021,21189,1849
11-01-2021,18035,50605
11-01-2021,17007,29001
11-01-2021,16057,19833
11-01-2021,39153,305897
11-01-2021,41047,197445
11-01-2021,28043,9910
11-01-2021,21003,7619
11-01-2021,47001,38236
11-01-2021,49049,295085
11-01-2021,41043,66497
11-01-2021,8033,771
11-01-2021,13163,5014
11-01-2021,20095,3087
11-01-2021,46019,3641
11-01-2021,48455,5272
11-01-2021,38051,969
11-01-2021,23009,38092
11-01-2021,26077,148799
11-01-2021,12067,3041
11-01-2021,17013,1986
11-01-2021,13205,4769
11-01-2021,2016,3151
11-01-2021,24045,51876
11-01-2021,55101,105830
11-01-2021,47159,5923
11-01-2021,26003,5365
11-01-2021,31061,1051
11-01-2021,53049,11337
11-01-2021,48109,1041
11-01-2021,48057,9955
11-01-2021,19091,4338
11-01-2021,46109,6328
11-01-2021,48485,61799
11-01-2021,51015,34848
11-01-2021,12035,66489
11-01-2021,19049,54569
11-01-2021,50011,16096
11-01-2021,1121,26358
11-01-2021,40095,6790
11-01-2021,12125,5015
11-01-2021,19175,5736
11-01-2021,28103,5211
11-01-2021,36051,34037
11-01-2021,29041,2568
11-01-2021,24015,53538
11-01-2021,39017,192623
11-01-2021,56035,2898
11-01-2021,37021,153202
11-01-2021,54049,5029
11-01-2021,23029,20113
11-01-2021,40045,1246
11-01-2021,42053,4970
11-01-2021,49057,131118
11-01-2021,22015,55342
11-01-2021,1055,37736
11-01-2021,17123,5883
11-01-2021,48151,1260
11-01-2021,19129,7466
11-01-2021,26039,6699
11-01-2021,54043,3385
11-01-2021,13185,31592
11-01-2021,27131,37889
11-01-2021,18061,18961
11-01-2021,25017,1136496
11-01-2021,13135,292301
11-01-2021,27027,31448
11-01-2021,37131,8404
11-01-2021,38091,794
11-01-2021,47093,252543
11-01-2021,12093,17879
11-01-2021,21085,12043
11-01-2021,39173,73030
11-01-2021,51011,5098
11-01-2021,20065,1662
11-01-2021,45059,23564
11-01-2021,47185,10561
11-01-2021,22031,10557
11-01-2021,27149,4977
11-01-2021,29001,10447
11-01-2021,36045,69097
11-01-2021,28041,4617
11-01-2021,20125,12996
11-01-2021,48405,3068
11-01-2021,26055,58381
11-01-2021,36107,26278
11-01-2021,48415,7149
11-01-2021,18081,84313
11-01-2021,8039,8953
11-01-2021,51035,9339
11-01-2021,32001,10824
11-01-2021,20027,4150
11-01-2021,8073,1825
11-01-2021,18063,111702
11-01-2021,32013,6274
11-01-2021,2060,778
11-01-2021,55019,11748
11-01-2021,36111,115717
11-01-2021,31035,2372
11-01-2021,13095,21257
11-01-2021,29005,2642
11-01-2021,22119,14904
11-01-2021,36103,997066
11-01-2021,51075,14682
11-01-2021,22061,17977
11-01-2021,28071,27050
11-01-2021,13213,6504
11-01-2021,51191,28169
11-01-2021,41053,49809
11-01-2021,33017,73270
11-01-2021,49041,8033
11-01-2021,20191,8850
11-01-2021,38037,454
11-01-2021,48247,2598
11-01-2021,13045,27861
11-01-2021,21161,7815
11-01-2021,39071,14619
11-01-2021,55069,13949
11-01-2021,26001,5688
11-01-2021,36087,184845
11-01-2021,22039,11486
11-01-2021,38063,1839
11-01-2021,54065,991
11-01-2021,13319,2016
11-01-2021,49011,199952
11-01-2021,54033,14129
11-01-2021,47063,24807
11-01-2021,29151,4988
11-01-2021,48115,3852
11-01-2021,20079,14243
11-01-2021,13047,12427
11-01-2021,42001,51576
11-01-2021,48225,8683
11-01-2021,28055,436
11-01-2021,35001,424959
11-01-2021,22067,10061
11-01-2021,26069,13141
11-01-2021,51510,90187
11-01-2021,20083,748
11-01-2021,16039,10584
11-01-2021,1133,4694
11-01-2021,48375,46678
11-01-2021,31133,1060
11-01-2021,21021,15420
11-01-2021,48219,8815
11-01-2021,42129,189196
11-01-2021,22017,104318
11-01-2021,31063,641
11-01-2021,27097,14124
11-01-2021,31139,2471
11-01-2021,38061,3593
11-01-2021,38039,968
11-01-2021,49003,23806
11-01-2021,40057,1177
11-01-2021,45069,10063
11-01-2021,42049,147306
11-01-2021,13115,17845
11-01-2021,49025,3513
11-01-2021,5117,3108
11-01-2021,19055,8361
11-01-2021,17031,3247485
11-01-2021,46103,57099
11-01-2021,48241,11659
11-01-2021,41037,2885
11-01-2021,26029,15718
11-01-2021,29119,6565
11-01-2021,31047,9919
11-01-2021,56007,5856
11-01-2021,19145,7308
11-01-2021,47037,397347
11-01-2021,51570,6250
11-01-2021,29195,9758
11-01-2021,2068,977
11-01-2021,17089,314018
11-01-2021,29019,99742
11-01-2021,48025,14569
11-01-2021,27083,12704
11-01-2021,42081,55588
11-01-2021,29021,29973
11-01-2021,48341,8263
11-01-2021,36003,17875
11-01-2021,47003,18298
11-01-2021,47149,155526
11-01-2021,1101,104398
11-01-2021,1005,9527
11-01-2021,51099,11638
11-01-2021,31183,221
11-01-2021,21149,4245
11-01-2021,48029,1218134
11-01-2021,31037,4335
11-01-2021,1047,14466
11-01-2021,5011,5560
11-01-2021,48047,3924
11-01-2021,37069,31536
11-01-2021,48429,3074
11-01-2021,38073,2837
11-01-2021,20187,900
11-01-2021,48153,2351
11-01-2021,48221,27137
11-01-2021,36077,33129
11-01-2021,46067,3606
11-01-2021,39053,12083
11-01-2021,34001,154035
11-01-2021,30055,278
11-01-2021,1105,3894
11-01-2021,22013,5664
11-01-2021,4001,53242
11-01-2021,27103,19142
11-01-2021,21091,4713
11-01-2021,17067,7755
11-01-2021,19115,5245
11-01-2021,13119,3460
11-01-2021,29125,3041
11-01-2021,48299,10194
11-01-2021,46083,30839
11-01-2021,36011,41168
11-01-2021,39023,62553
11-01-2021,17097,470697
11-01-2021,53017,24045
11-01-2021,21097,8078
11-01-2021,39095,221233
11-01-2021,6075,660702
11-01-2021,8025,1187
11-01-2021,17005,8053
11-01-2021,5097,3040
11-01-2021,13251,5025
11-01-2021,27107,3419
11-01-2021,13243,1257
11-01-2021,47103,12975
11-01-2021,20001,4994
11-01-2021,54087,717
11-01-2021,21183,8587
11-01-2021,51017,1716
11-01-2021,42071,315821
11-01-2021,29185,2960
11-01-2021,20011,4883
11-01-2021,37113,19323
11-01-2021,19061,57040
11-01-2021,36073,20178
11-01-2021,53027,39769
11-01-2021,12131,31601
11-01-2021,20119,1442
11-01-2021,17145,9314
11-01-2021,48411,1982
11-01-2021,51710,117081
11-01-2021,28095,16186
11-01-2021,37165,14459
11-01-2021,50007,106305
11-01-2021,48493,23914
11-01-2021,27115,12639
11-01-2021,31185,6500
11-01-2021,13293,9706
11-01-2021,31031,1758
11-01-2021,54067,7445
11-01-2021,37167,23347
11-01-2021,39157,36881
11-01-2021,51139,8554
11-01-2021,53059,4250
11-01-2021,2070,2150
11-01-2021,18111,4059
11-01-2021,27007,24784
11-01-2021,5067,5749
11-01-2021,37141,28828
11-01-2021,21121,10227
11-01-2021,31127,3148
11-01-2021,48379,4061
11-01-2021,54109,7396
11-01-2021,21193,14503
11-01-2021,46137,692
11-01-2021,39069,13234
11-01-2021,1103,46679
11-01-2021,8119,12565
11-01-2021,39091,17531
11-01-2021,35061,40497
11-01-2021,12063,17476
11-01-2021,42031,15932
11-01-2021,8021,3555
11-01-2021,21215,4903
11-01-2021,20045,67214
11-01-2021,54029,6647
11-01-2021,21129,3340
11-01-2021,13059,30340
11-01-2021,42079,183363
11-01-2021,51063,5750
11-01-2021,40013,18132
11-01-2021,17071,2493
11-01-2021,21157,15243
11-01-2021,37077,33147
11-01-2021,30095,3714
11-01-2021,48095,1203
11-01-2021,31123,1466
11-01-2021,42125,122065
11-01-2021,18147,8338
11-01-2021,28027,9986
11-01-2021,40117,7270
11-01-2021,48355,185120
11-01-2021,48333,1953
11-01-2021,40033,2517
11-01-2021,26137,12659
11-01-2021,51101,8184
11-01-2021,19177,2726
11-01-2021,31125,946
11-01-2021,29175,8274
11-01-2021,48085,620099
11-01-2021,30057,3520
11-01-2021,21211,20335
11-01-2021,8105,6292
11-01-2021,55079,532652
11-01-2021,31095,3525
11-01-2021,55097,39631
11-01-2021,42005,34804
11-01-2021,13267,3630
11-01-2021,28139,8355
11-01-2021,41063,3915
11-01-2021,39141,35043
11-01-2021,53001,10204
11-01-2021,46087,2744
11-01-2021,39143,28081
11-01-2021,47085,6639
11-01-2021,12019,96955
11-01-2021,5149,9398
11-01-2021,27015,14837
11-01-2021,20037,16665
11-01-2021,20063,1173
11-01-2021,46135,13086
11-01-2021,28039,8775
11-01-2021,45037,14655
11-01-2021,13299,8439
11-01-2021,51193,7834
11-01-2021,29033,3938
11-01-2021,55109,40032
11-01-2021,37029,5490
11-01-2021,42015,23301
11-01-2021,6035,10111
11-01-2021,16015,2254
11-01-2021,36019,52952
11-01-2021,19111,15605
11-01-2021,31107,3746
11-01-2021,21069,6722
11-01-2021,21015,72629
11-01-2021,46017,981
11-01-2021,30083,3841
11-01-2021,8117,23678
11-01-2021,27075,6410
11-01-2021,40043,1154
11-01-2021,55057,12685
11-01-2021,37009,12829
11-01-2021,27101,3889
11-01-2021,56023,7180
11-01-2021,26141,7124
11-01-2021,19007,5290
11-01-2021,20097,1149
11-01-2021,18029,27390
11-01-2021,48259,26495
11-01-2021,17115,49842
11-01-2021,51031,21028
11-01-2021,56031,3077
11-01-2021,8115,1055
11-01-2021,1127,27016
11-01-2021,5029,10140
11-01-2021,13229,4833
11-01-2021,20207,1219
11-01-2021,13093,2456
11-01-2021,26049,186137
11-01-2021,35019,2721
11-01-2021,6039,71788
11-01-2021,21025,5866
11-01-2021,48371,8217
11-01-2021,38029,1006
11-01-2021,40079,17452
11-01-2021,37169,19018
11-01-2021,42133,248644
11-01-2021,55041,4918
11-01-2021,36017,26055
11-01-2021,17143,97943
11-01-2021,30107,683
11-01-2021,38017,93608
11-01-2021,42093,13119
11-01-2021,39105,9056
11-01-2021,47015,4167
11-01-2021,29025,3195
11-01-2021,8063,2458
11-01-2021,42007,80607
11-01-2021,21071,18730
11-01-2021,39083,24360
11-01-2021,48129,1002
11-01-2021,18073,14337
11-01-2021,20173,233704
11-01-2021,55011,5969
11-01-2021,28051,8916
11-01-2021,21103,7790
11-01-2021,41011,33940
11-01-2021,12015,112795
11-01-2021,28017,7525
11-01-2021,40139,7751
11-01-2021,13087,10243
11-01-2021,1075,5401
11-01-2021,53053,510166
11-01-2021,38005,3157
11-01-2021,48039,193799
11-01-2021,20135,1312
11-01-2021,26071,5824
11-01-2021,22069,14677
11-01-2021,20157,2210
11-01-2021,19097,9473
11-01-2021,21217,11197
11-01-2021,48477,16587
11-01-2021,42091,518332
11-01-2021,53025,48920
11-01-2021,8035,228136
11-01-2021,8003,8106
11-01-2021,37179,116118
11-01-2021,31111,9753
11-01-2021,22025,3462
11-01-2021,28115,12167
11-01-2021,48457,7062
11-01-2021,21005,11278
11-01-2021,51065,15561
11-01-2021,10005,140185
11-01-2021,40075,4094
11-01-2021,54009,4762
11-01-2021,51171,19713
11-01-2021,22023,1160
11-01-2021,40127,3591
11-01-2021,39175,9377
11-01-2021,19075,6895
11-01-2021,27009,14622
11-01-2021,31019,18003
11-01-2021,49009,517
11-01-2021,20201,2556
11-01-2021,2013,2313
11-01-2021,17107,14237
11-01-2021,13285,15160
11-01-2021,13227,4920
11-01-2021,17119,144556
11-01-2021,31171,166
11-01-2021,51750,6282
11-01-2021,26091,47758
11-01-2021,38079,7785
11-01-2021,39109,45803
11-01-2021,16045,6244
11-01-2021,27147,19849
11-01-2021,21115,10135
11-01-2021,13133,7413
11-01-2021,48105,1418
11-01-2021,51159,3525
11-01-2021,55099,7576
11-01-2021,21237,3467
11-01-2021,8019,4339
11-01-2021,35027,10485
11-01-2021,13171,2738
11-01-2021,5127,4434
11-01-2021,19183,11423
11-01-2021,27065,6010
11-01-2021,39127,13281
11-01-2021,2050,10673
11-01-2021,29039,4232
11-01-2021,39159,32458
11-01-2021,26097,7587
11-01-2021,12077,2678
11-01-2021,8093,8222
11-01-2021,21187,3677
11-01-2021,39057,98695
11-01-2021,13255,11114
11-01-2021,53067,171074
11-01-2021,42003,748278
11-01-2021,56001,18565
11-01-2021,53043,5298
11-01-2021,51103,6079
11-01-2021,21045,5123
11-01-2021,12051,17865
11-01-2021,13085,3506
11-01-2021,21207,7441
11-01-2021,39089,87418
11-01-2021,39111,5572
11-01-2021,17191,5867
11-01-2021,37173,7000
11-01-2021,42063,36069
11-01-2021,31179,3495
11-01-2021,18011,43358
11-01-2021,30045,708
11-01-2021,31131,8035
11-01-2021,31159,7881
11-01-2021,42013,56325
11-01-2021,51550,101976
11-01-2021,18183,14941
11-01-2021,39067,5866
11-01-2021,12045,6343
11-01-2021,19123,8805
11-01-2021,48297,4653
11-01-2021,51133,6272
11-01-2021,54097,2037
11-01-2021,48207,1898
11-01-2021,6111,536137
11-01-2021,13211,4516
11-01-2021,19005,6634
11-01-2021,1021,14006
11-01-2021,12057,803995
11-01-2021,18007,3393
11-01-2021,18135,10172
11-01-2021,37117,10644
11-01-2021,24019,17179
11-01-2021,40073,6510
11-01-2021,22057,39265
11-01-2021,26005,55844
11-01-2021,29197,1210
11-01-2021,31009,107
11-01-2021,6023,79199
11-01-2021,31169,2143
11-01-2021,51595,1737
11-01-2021,26059,16010
11-01-2021,17023,6724
11-01-2021,48465,28205
11-01-2021,37007,10021
11-01-2021,54083,8176
11-01-2021,37041,6662
11-01-2021,48433,496
11-01-2021,48253,7972
11-01-2021,48449,11076
11-01-2021,19117,3603
11-01-2021,41055,941
11-01-2021,13089,244530
11-01-2021,51685,7291
11-01-2021,26011,7071
11-01-2021,49055,1291
11-01-2021,32003,1130622
11-01-2021,42101,895450
11-01-2021,44001,33976
11-01-2021,37107,26652
11-01-2021,42061,21232
11-01-2021,51169,11024
11-01-2021,51013,161825
11-01-2021,51830,5805
11-01-2021,45055,34402
11-01-2021,48173,532
11-01-2021,48083,2773
11-01-2021,41017,123072
11-01-2021,48489,12134
11-01-2021,51181,3215
11-01-2021,17139,5703
11-01-2021,51165,33516
11-01-2021,18161,3180
11-01-2021,20019,1214
11-01-2021,17159,6548
11-01-2021,13007,1033
11-01-2021,28083,15716
11-01-2021,47123,18235
11-01-2021,30111,74861
11-01-2021,24039,11534
11-01-2021,54069,5238
11-01-2021,47065,186811
11-01-2021,47135,2918
11-01-2021,49017,2517
11-01-2021,17173,8160
11-01-2021,42097,50570
11-01-2021,32007,19162
11-01-2021,34009,61298
11-01-2021,51720,1232
11-01-2021,1069,40460
11-01-2021,30087,6572
11-01-2021,17041,8454
11-01-2021,18155,3074
11-01-2021,48043,4660
11-01-2021,8089,7864
11-01-2021,46097,1064
11-01-2021,17095,26413
11-01-2021,48257,61904
11-01-2021,36035,26115
11-01-2021,19107,4390
11-01-2021,2158,4863
11-01-2021,21123,5694
11-01-2021,29107,13583
11-01-2021,21191,5778
11-01-2021,5113,6240
11-01-2021,19101,8082
11-01-2021,22083,7848
11-01-2021,26067,27770
11-01-2021,9005,125276
11-01-2021,46073,939
11-01-2021,36037,31131
11-01-2021,19189,4965
11-01-2021,48337,6272
11-01-2021,21101,20488
11-01-2021,30005,4890
11-01-2021,19161,4709
11-01-2021,40089,10529
11-01-2021,39133,83653
11-01-2021,46053,1883
11-01-2021,42075,72177
11-01-2021,29167,11517
11-01-2021,31043,11303
11-01-2021,35007,6758
11-01-2021,36071,226511
11-01-2021,29047,119018
11-01-2021,20185,1711
11-01-2021,34017,449745
11-01-2021,29186,7416
11-01-2021,41035,31585
11-01-2021,36059,972312
11-01-2021,49007,8467
11-01-2021,37075,3784
11-01-2021,17073,26375
11-01-2021,46089,298
11-01-2021,53057,77603
11-01-2021,48099,32218
11-01-2021,21127,6349
11-01-2021,45035,77118
11-01-2021,18157,103442
11-01-2021,17085,13436
11-01-2021,26111,45292
11-01-2021,13117,56028
11-01-2021,20055,14232
11-01-2021,29075,2616
11-01-2021,39043,40141
11-01-2021,26113,6640
11-01-2021,45023,13178
11-01-2021,31005,80
11-01-2021,1041,4246
11-01-2021,54099,11996
11-01-2021,54071,2631
11-01-2021,55017,33444
11-01-2021,36099,16669
11-01-2021,49005,62133
11-01-2021,36063,125783
11-01-2021,39005,20504
11-01-2021,47143,12787
11-01-2021,47145,21402
11-01-2021,21175,5888
11-01-2021,53073,148346
11-01-2021,37177,1786
11-01-2021,51093,16890
11-01-2021,13217,20261
11-01-2021,51520,10315
11-01-2021,54013,889
11-01-2021,17011,16926
11-01-2021,16001,251977
11-01-2021,1131,4874
11-01-2021,13165,1934
11-01-2021,20189,1752
11-01-2021,18041,8296
11-01-2021,27111,26163
11-01-2021,45053,10018
11-01-2021,27051,2953
11-01-2021,35045,76739
11-01-2021,42119,24749
11-01-2021,26139,153601
11-01-2021,49051,17504
11-01-2021,13279,5699
11-01-2021,16011,18154
11-01-2021,27025,28608
11-01-2021,42111,32704
11-01-2021,51125,7944
11-01-2021,1019,7532
11-01-2021,29219,13617
11-01-2021,17131,8183
11-01-2021,21203,5824
11-01-2021,30025,868
11-01-2021,46125,3967
11-01-2021,51105,10700
11-01-2021,47097,8617
11-01-2021,8047,3359
11-01-2021,22081,2763
11-01-2021,51023,15497
11-01-2021,20193,2938
11-01-2021,51640,2346
11-01-2021,20005,6471
11-01-2021,25021,491597
11-01-2021,56039,19046
11-01-2021,22087,20099
11-01-2021,27143,6177
11-01-2021,23025,27944
11-01-2021,18175,10424
11-01-2021,17101,6056
11-01-2021,31067,8324
11-01-2021,47177,15070
11-01-2021,45017,5113
11-01-2021,31079,25777
11-01-2021,54055,23257
11-01-2021,30049,36974
11-01-2021,56013,21779
11-01-2021,48087,844
11-01-2021,35035,35202
11-01-2021,49015,3895
11-01-2021,55037,2243
11-01-2021,48447,584
11-01-2021,18119,8209
11-01-2021,16047,5425
11-01-2021,26047,22742
11-01-2021,42023,2437
11-01-2021,1115,31542
11-01-2021,31101,2660
11-01-2021,21155,8641
11-01-2021,12091,110690
11-01-2021,13265,334
11-01-2021,20151,4029
11-01-2021,47125,106045
11-01-2021,54027,5304
11-01-2021,18065,23059
11-01-2021,48401,18387
11-01-2021,13289,1108
11-01-2021,51179,75114
11-01-2021,48387,4529
11-01-2021,55021,34746
11-01-2021,17157,14867
11-01-2021,28049,120059
11-01-2021,28091,10004
11-01-2021,20039,1044
11-01-2021,45063,146451
11-01-2021,21031,5248
11-01-2021,8017,547
11-01-2021,19169,55321
11-01-2021,29089,3949
11-01-2021,37087,32168
11-01-2021,16053,8749
11-01-2021,29187,26296
11-01-2021,47179,68717
11-01-2021,38105,9916
11-01-2021,18163,96688
11-01-2021,48155,452
11-01-2021,47147,33091
11-01-2021,25007,634
11-01-2021,22071,242230
11-01-2021,40115,10736
11-01-2021,20015,28159
11-01-2021,37105,30682
11-01-2021,20067,2998
11-01-2021,13297,22118
11-01-2021,37011,8508
11-01-2021,29111,3064
11-01-2021,48195,2103
11-01-2021,48131,6074
11-01-2021,21181,3465
11-01-2021,48339,292453
11-01-2021,28057,7437
11-01-2021,12101,291044
11-01-2021,15003,0
11-01-2021,45077,53641
11-01-2021,48185,13358
11-01-2021,34031,306828
11-01-2021,16055,64633
11-01-2021,31113,145
11-01-2021,6045,52225
11-01-2021,29153,2593
11-01-2021,2150,7499
11-01-2021,48245,113220
11-01-2021,48473,20416
11-01-2021,29069,9698
11-01-2021,37139,18499
11-01-2021,40091,9834
11-01-2021,40125,30964
11-01-2021,21167,10771
11-01-2021,48167,185532
11-01-2021,5079,4118
11-01-2021,6085,1460428
11-01-2021,30053,6319
11-01-2021,13033,9307
11-01-2021,30011,352
11-01-2021,46035,10162
11-01-2021,40003,2389
11-01-2021,28105,23271
11-01-2021,37147,85700
11-01-2021,29163,6345
11-01-2021,48295,1028
11-01-2021,48127,5712
11-01-2021,51089,18790
11-01-2021,40061,4654
11-01-2021,53029,50557
11-01-2021,40063,5452
11-01-2021,55137,9914
11-01-2021,48009,3735
11-01-2021,51029,6451
11-01-2021,12039,24179
11-01-2021,45047,31295
11-01-2021,29049,8706
11-01-2021,56033,13791
11-01-2021,40053,1676
11-01-2021,18133,14755
11-01-2021,13129,9285
11-01-2021,13121,317734
11-01-2021,5039,3624
11-01-2021,48317,1636
11-01-2021,16075,6596
11-01-2021,20053,3050
11-01-2021,12047,4738
11-01-2021,6115,35051
11-01-2021,17151,1261
11-01-2021,20109,1188
11-01-2021,37183,704469
11-01-2021,21009,18016
11-01-2021,16007,2415
11-01-2021,5115,28843
11-01-2021,22009,16504
11-01-2021,12007,10846
11-01-2021,37017,14501
11-01-2021,18005,45295
11-01-2021,55093,16979
11-01-2021,47029,16298
11-01-2021,42041,159272
11-01-2021,19045,22931
11-01-2021,5009,12502
11-01-2021,26151,16317
11-01-2021,26015,27482
11-01-2021,27023,5454
11-01-2021,29129,1159
11-01-2021,51173,13224
11-01-2021,36055,482302
11-01-2021,20175,8533
11-01-2021,6087,190675
11-01-2021,38065,440
11-01-2021,27161,9550
11-01-2021,20047,1220
11-01-2021,8031,489114
11-01-2021,29117,6121
11-01-2021,48003,7403
11-01-2021,12087,52192
11-01-2021,51109,15198
11-01-2021,48093,5643
11-01-2021,47053,19657
11-01-2021,51167,11383
11-01-2021,39045,80299
11-01-2021,42045,373038
11-01-2021,2170,36647
11-01-2021,48263,278
11-01-2021,39001,8517
11-01-2021,40025,617
11-01-2021,31135,1048
11-01-2021,31093,2508
11-01-2021,39113,266728
11-01-2021,40133,11418
11-01-2021,40009,8172
11-01-2021,41039,239848
11-01-2021,13113,39902
11-01-2021,13077,41875
11-01-2021,47049,5592
11-01-2021,37073,5160
11-01-2021,48463,12841
11-01-2021,46023,4356
11-01-2021,42083,14614
11-01-2021,47113,47987
11-01-2021,21173,11620
11-01-2021,8087,12074
11-01-2021,19135,3242
11-01-2021,31081,3808
11-01-2021,51067,22665
11-01-2021,8011,1316
11-01-2021,49033,1032
11-01-2021,45033,12334
11-01-2021,37121,6618
11-01-2021,20105,1201
11-01-2021,6017,108853
11-01-2021,48119,1714
11-01-2021,20147,2101
11-01-2021,27141,38253
11-01-2021,29207,10501
11-01-2021,51079,8873
11-01-2021,51047,22824
11-01-2021,36005,867704
11-01-2021,29043,37119
11-01-2021,41027,17619
11-01-2021,13037,1358
11-01-2021,21073,27752
11-01-2021,54019,11256
11-01-2021,13105,3795
11-01-2021,20091,396107
11-01-2021,48331,10072
11-01-2021,21043,11374
11-01-2021,32027,2191
11-01-2021,29061,2413
11-01-2021,28149,23490
11-01-2021,5031,43602
11-01-2021,36043,32758
